clip_pair_cosdist,clip_var,dino_pair_cosdist,dino_var,lpips_pair,latent_mse_pair,pixel_mse_pair,clip_dist_to_ref,dino_dist_to_ref,lpips_to_ref,class_id,mode,k,noise_type,t_frac,t_idx,start_idx
0.00985033717006445,0.009203977882862091,0.026239566504955292,0.024610798805952072,0.11826542019844055,0.09264577925205231,0.009836478158831596,0.08859778940677643,0.405393123626709,0.7249019145965576,88,perturb,2,gaussian,0.1,224,226
0.010678855702280998,0.010017083957791328,0.027497541159391403,0.02576427534222603,0.14315228164196014,0.1256239414215088,0.014743559993803501,0.09389983117580414,0.396301805973053,0.7265832424163818,88,perturb,5,gaussian,0.1,224,229
0.08996450901031494,0.08438530564308167,0.29248735308647156,0.2742149233818054,0.7068164944648743,1.3648613691329956,0.13299572467803955,0.09244228899478912,0.38000521063804626,0.6758158802986145,88,denoise,0,gaussian,0.3,174,174
0.004453971982002258,0.004091149196028709,0.014469940215349197,0.013565114699304104,0.04984908178448677,0.047690313309431076,0.005560724064707756,0.061161164194345474,0.34727320075035095,0.6734621524810791,88,perturb,1,gaussian,0.3,174,175
0.014321663416922092,0.013447055593132973,0.04071878269314766,0.038164012134075165,0.15812672674655914,0.21915148198604584,0.023458167910575867,0.06534014642238617,0.3414490818977356,0.6684168577194214,88,perturb,2,gaussian,0.3,174,176
0.02831880748271942,0.026514234021306038,0.08893653750419617,0.08336781710386276,0.30233538150787354,0.494310200214386,0.055806584656238556,0.06874264031648636,0.3414091467857361,0.6776935458183289,88,perturb,5,gaussian,0.3,174,179
0.03840583935379982,0.03599710389971733,0.1084882915019989,0.10169714689254761,0.32587409019470215,0.653867244720459,0.047124870121479034,0.03348790854215622,0.10583524405956268,0.32186922430992126,88,denoise,0,gaussian,0.5,124,124
0.014225471764802933,0.013244057074189186,0.03981510177254677,0.03731933981180191,0.09257466346025467,0.0909508690237999,0.00735988887026906,0.03560401126742363,0.10690531879663467,0.30884477496147156,88,perturb,1,gaussian,0.5,124,125
0.020420121029019356,0.019149452447891235,0.054372143000364304,0.0509655699133873,0.13504238426685333,0.14421145617961884,0.011256256140768528,0.03941164165735245,0.10669958591461182,0.3164813816547394,88,perturb,2,gaussian,0.5,124,126
0.030136076733469963,0.02814563363790512,0.06331588327884674,0.05935882776975632,0.2102220058441162,0.2611430287361145,0.020106634125113487,0.0423065610229969,0.10804662108421326,0.3380018174648285,88,perturb,5,gaussian,0.5,124,129
0.020947013050317764,0.01963719353079796,0.05553864315152168,0.05207319185137749,0.1986512988805771,0.33448389172554016,0.01977512426674366,0.021034959703683853,0.0678008422255516,0.2133101224899292,88,denoise,0,gaussian,0.7,75,75
0.007316519506275654,0.006873416248708963,0.015829704701900482,0.014827532693743706,0.04695485532283783,0.029477326199412346,0.002505915705114603,0.024112697690725327,0.0736185610294342,0.22004243731498718,88,perturb,1,gaussian,0.7,75,76
0.010129895061254501,0.009542751125991344,0.020705051720142365,0.01940372958779335,0.06439460813999176,0.04372045397758484,0.00376612925902009,0.02536902204155922,0.07643186300992966,0.2276623547077179,88,perturb,2,gaussian,0.7,75,77
0.013481572270393372,0.012639402411878109,0.029134901240468025,0.0273121427744627,0.0931597650051117,0.0727158710360527,0.006195301655679941,0.025946564972400665,0.07796633243560791,0.24096274375915527,88,perturb,5,gaussian,0.7,75,80
0.009627464227378368,0.009066802449524403,0.02907378226518631,0.02725842595100403,0.09615998715162277,0.0926424041390419,0.006363243795931339,0.01263076439499855,0.033847227692604065,0.1016777902841568,88,denoise,0,gaussian,0.9,25,25
0.001587016973644495,0.0014929783064872026,0.004240944515913725,0.003976684063673019,0.01306979637593031,0.006199436727911234,0.0006314054480753839,0.007236730307340622,0.03251661732792854,0.10360981523990631,88,perturb,1,gaussian,0.9,25,26
0.002489983569830656,0.00234035961329937,0.007211748510599136,0.006762370467185974,0.0222623273730278,0.012012522667646408,0.0011527725728228688,0.007206760346889496,0.031715452671051025,0.10592782497406006,88,perturb,2,gaussian,0.9,25,27
0.004754642490297556,0.004503688775002956,0.011921125464141369,0.011184237897396088,0.04369257017970085,0.028234979137778282,0.0024735000915825367,0.007986724376678467,0.033548206090927124,0.11656789481639862,88,perturb,5,gaussian,0.9,25,30
