clip_pair_cosdist,clip_var,dino_pair_cosdist,dino_var,lpips_pair,latent_mse_pair,pixel_mse_pair,clip_dist_to_ref,dino_dist_to_ref,lpips_to_ref,class_id,mode,k,noise_type,t_frac,t_idx,start_idx
0.04250120744109154,0.03724384307861328,0.17445418238639832,0.1526699811220169,0.2797721326351166,0.18403394520282745,0.014248925261199474,0.07525458186864853,0.32805824279785156,0.4031882882118225,33,perturb,1,gaussian,0.3,174,175
0.042122092097997665,0.03694266825914383,0.18412010371685028,0.16109660267829895,0.27801260352134705,0.20099793374538422,0.014847783371806145,0.07021491229534149,0.3340294063091278,0.39814791083335876,33,perturb,2,gaussian,0.3,174,176
0.047169279307127,0.04130769148468971,0.19969020783901215,0.17471259832382202,0.3064296841621399,0.23446106910705566,0.019072143360972404,0.07059220969676971,0.31333276629447937,0.41516292095184326,33,perturb,5,gaussian,0.3,174,179
0.05624287575483322,0.04922422394156456,0.19962932169437408,0.17469953000545502,0.2818591594696045,0.45625701546669006,0.012872990220785141,0.062171779572963715,0.311130166053772,0.2914673984050751,33,denoise,0,gaussian,0.5,124,124
0.03651309013366699,0.03194735199213028,0.15257063508033752,0.1334991306066513,0.16945353150367737,0.12310222536325455,0.004346981178969145,0.09516087174415588,0.32556140422821045,0.2652401328086853,33,perturb,1,gaussian,0.5,124,125
0.031190719455480576,0.02725638821721077,0.15505024790763855,0.13567960262298584,0.1725732684135437,0.1273820400238037,0.00459679588675499,0.06865647435188293,0.3248457908630371,0.26361000537872314,33,perturb,2,gaussian,0.5,124,126
0.05247665196657181,0.04591809958219528,0.1981695145368576,0.17338040471076965,0.20801861584186554,0.155575692653656,0.006203315686434507,0.06149783730506897,0.31372973322868347,0.26782095432281494,33,perturb,5,gaussian,0.5,124,129
0.04499927535653114,0.039395399391651154,0.12693923711776733,0.11107194423675537,0.1229732409119606,0.23467311263084412,0.004546205047518015,0.04141465574502945,0.1498751938343048,0.12205223739147186,33,denoise,0,gaussian,0.7,75,75
0.01950175315141678,0.017117034643888474,0.07984321564435959,0.06987151503562927,0.050452668219804764,0.031917765736579895,0.0007934197201393545,0.061323583126068115,0.1735464334487915,0.13152699172496796,33,perturb,1,gaussian,0.7,75,76
0.022315839305520058,0.019564926624298096,0.08585735410451889,0.07514142245054245,0.06017543375492096,0.039109885692596436,0.0009861651342362165,0.05905488133430481,0.17466473579406738,0.1355879157781601,33,perturb,2,gaussian,0.7,75,77
