class_id,class_name,difficulty,bin,t_centre,U_ens,U_route,U_attn,U_attn_block0,U_attn_block14,U_attn_block27
950,orange,easy,1,75,0.6745400577783585,,3.6795728195990836,5.4307617743810015,3.891279935836792,3.7205559412638345
950,orange,easy,2,125,0.6421805345095121,,3.730665802955627,5.416738253373366,3.960924111879789,3.8005448488088756
950,orange,easy,3,175,0.6063177088896433,,3.7834180231605257,5.406117955843608,4.031360030174255,3.867329796155294
950,orange,easy,4,225,0.573299921475924,,3.833652376801103,5.399533638587365,4.10163978429941,3.9267798387087307
950,orange,easy,5,275,0.5417225410540899,,3.8821638428739136,5.395396908124288,4.174375851949056,3.984854817390442
950,orange,easy,6,325,0.5165961430622981,,3.92843230838304,5.393330684074988,4.234395357278677,4.042539486518273
950,orange,easy,7,375,0.4835202544927597,,3.9780812934041023,5.3921602964401245,4.291563590367635,4.101774334907532
950,orange,easy,8,425,0.4510204585698935,,4.033243773402749,5.394959853245662,4.354947640345647,4.16869016794058
950,orange,easy,9,475,0.4108918160200119,,4.103877616070566,5.402187029520671,4.436625401178996,4.250351627667745
950,orange,easy,10,525,0.38033870110909146,,4.1777882898847265,5.410902579625447,4.529039581616719,4.35832957426707
950,orange,easy,11,575,0.3271582585114699,,4.267971803526303,5.42223306802603,4.637076671306904,4.508215280679556
950,orange,easy,12,625,0.2582658976316452,,4.362440278842335,5.435820619265239,4.742478450139363,4.730098366737366
950,orange,easy,13,675,0.20276168791147378,,4.461998591056237,5.450782225682185,4.850579885336069,5.011334529289832
950,orange,easy,14,725,0.16873264064391455,,4.577759943547703,5.465275565783183,4.9473486344019575,5.257205247879028
950,orange,easy,15,775,0.0898485561976066,,4.745188378370726,5.478118933164156,5.083793530097375,5.4147539138793945
950,orange,easy,16,825,0.05602982888619105,,4.915006248014313,5.486470500628154,5.182048996289571,5.478407263755798
950,orange,easy,17,875,0.03640921800755537,,5.070195190854125,5.491786956787109,5.268882714785063,5.50220434482281
950,orange,easy,18,925,0.03164519555866718,,5.184190018546014,5.49366279443105,5.341787576675415,5.511359850565593
950,orange,easy,19,975,0.050642709605968915,,5.260157779022888,5.495307042048528,5.392634135026198,5.514939308166504
949,strawberry,easy,0,25,0.6137776695764982,,3.5749482099826517,5.456932544708252,3.7946045582111063,3.5022544127244215
949,strawberry,easy,1,75,0.5864115307728449,,3.620618975233464,5.427541255950928,3.857272505760193,3.653500815232595
949,strawberry,easy,2,125,0.5484339319742643,,3.670919890587146,5.411423132969783,3.9290764882014346,3.7340387931236854
949,strawberry,easy,3,175,0.5033085917433103,,3.731844777862231,5.400758624076843,4.00972322622935,3.808491269747416
949,strawberry,easy,4,225,0.46101094896976763,,3.793014888580029,5.39462030850924,4.083600961245024,3.8762295796320987
949,strawberry,easy,5,275,0.41888227810462314,,3.8572951470102574,5.3917068640391035,4.154388348261516,3.947741905848185
949,strawberry,easy,6,325,0.37889403104782104,,3.9174961536140236,5.391773994152363,4.216935854691726,4.012731130306538
949,strawberry,easy,7,375,0.3403899023930232,,3.9884708747267728,5.393537243207295,4.294181187947591,4.088935216267903
949,strawberry,easy,8,425,0.30384743901399464,,4.065420674753713,5.399190022395207,4.372730511885423,4.1657927219684305
949,strawberry,easy,9,475,0.2721596558888753,,4.130107910505363,5.404313405354817,4.439627091089885,4.24793541431427
949,strawberry,easy,10,525,0.23369929566979408,,4.2074270738022665,5.410534540812175,4.521836678187053,4.353372732798259
949,strawberry,easy,11,575,0.18791111615987924,,4.298535530056272,5.4216491992657,4.6267883227421684,4.510322864239033
949,strawberry,easy,12,625,0.16710488746563593,,4.391607736547788,5.434175372123718,4.738024671872457,4.7290680805842085
949,strawberry,easy,13,675,0.14233187356820473,,4.5022736211399454,5.448217502007117,4.858812698951135,5.011923973376934
949,strawberry,easy,14,725,0.12542088267703852,,4.613262919442994,5.46407167116801,4.948686758677165,5.257660349210103
949,strawberry,easy,15,775,0.08593205763743474,,4.75307481433009,5.477190714616042,5.0410930926983175,5.406430941361648
949,strawberry,easy,16,825,0.055408683915932976,,4.92213710291045,5.485742092132568,5.1476662158966064,5.476636052131653
949,strawberry,easy,17,875,0.028048645704984665,,5.074083685874939,5.49123059786283,5.242411833543044,5.50182999097384
949,strawberry,easy,18,925,0.027656097896397114,,5.186887322437196,5.493417700131734,5.327543338139852,5.510279536247253
949,strawberry,easy,19,975,0.048839603192531146,,5.262430688182077,5.494344307826116,5.3868596737201395,5.513309662158672
948,Granny Smith,easy,0,25,0.6970233229490427,,3.598297500020855,5.449826093820425,3.777135078723614,3.5503177642822266
948,Granny Smith,easy,1,75,0.6761152396599451,,3.653552151506855,5.418766617774963,3.8456724087397256,3.7058780789375305
948,Granny Smith,easy,2,125,0.6467168010198153,,3.704402971071201,5.402527258946345,3.9154504996079664,3.787548065185547
948,Granny Smith,easy,3,175,0.6115239858627319,,3.75296468571538,5.391686797142029,3.979251444339752,3.849051574865977
948,Granny Smith,easy,4,225,0.5757198242040781,,3.8007268699315877,5.38534978719858,4.035739788642297,3.906691239430354
948,Granny Smith,easy,5,275,0.5426322122414907,,3.85251040366434,5.38189955552419,4.104284803072612,3.9644243121147156
948,Granny Smith,easy,6,325,0.511820926116063,,3.8963507761012073,5.38146682885977,4.153785485487718,4.018823128480178
948,Granny Smith,easy,7,375,0.47701069712638855,,3.951641141658737,5.38418169816335,4.214314858118693,4.078404068946838
948,Granny Smith,easy,8,425,0.4437202306894156,,4.01365051655979,5.390223979949951,4.290028095245361,4.143921705392691
948,Granny Smith,easy,9,475,0.3984098806977272,,4.080364630690642,5.397767702738444,4.368247667948405,4.218852599461873
948,Granny Smith,easy,10,525,0.35326484094063443,,4.15312446511927,5.4066290855407715,4.461468736330668,4.317621111869812
948,Granny Smith,easy,11,575,0.3070413034695845,,4.2433405855854796,5.4176608599149265,4.581471333136926,4.463770462916448
948,Granny Smith,easy,12,625,0.24315640206138292,,4.350721626409462,5.43223253885905,4.711305578549703,4.692985773086548
948,Granny Smith,easy,13,675,0.20381914537686568,,4.448009345557663,5.446900551135723,4.811840350811298,4.969022824214055
948,Granny Smith,easy,14,725,0.17042836422721544,,4.574298766752084,5.462337930997212,4.93687375386556,5.23459521929423
948,Granny Smith,easy,15,775,0.10364801551286991,,4.731014144289625,5.47568310224093,5.055662778707651,5.404409885406494
948,Granny Smith,easy,16,825,0.06822039311130841,,4.902149936272984,5.484405716260274,5.157935897509257,5.476527293523152
948,Granny Smith,easy,17,875,0.0399084145633074,,5.060630922134106,5.489402734316313,5.25363276554988,5.501580421741192
948,Granny Smith,easy,18,925,0.030427352525293827,,5.178557459797178,5.492335597674052,5.334989786148071,5.510426958401998
948,Granny Smith,easy,19,975,0.05307801096485211,,5.254676179571466,5.493426249577449,5.388222107520471,5.513599065633921
954,banana,easy,0,25,0.6206302000926092,,3.5723308622837067,5.4425913737370415,3.71553243123568,3.527202239403358
954,banana,easy,1,75,0.5941868225733439,,3.6271687270629975,5.413646777470906,3.7752663691838584,3.6984129746754966
954,banana,easy,2,125,0.5592160545862638,,3.6823317709859915,5.399541598099929,3.8475235058711124,3.777339953642625
954,banana,easy,3,175,0.5187109286586443,,3.7394079558906097,5.391480922698975,3.923967480659485,3.8462529381116233
954,banana,easy,4,225,0.47597941068502575,,3.803343419845288,5.387502743647649,4.009385182307317,3.9122800460228553
954,banana,easy,5,275,0.4323740055163701,,3.8725269387165704,5.386346817016602,4.0998795827229815,3.976163864135742
954,banana,easy,6,325,0.39343530856646025,,3.9400621816352177,5.387661236983079,4.194067111382117,4.040725194490873
954,banana,easy,7,375,0.35115819176038104,,4.019981302320956,5.39199431737264,4.304474751154582,4.113288362820943
954,banana,easy,8,425,0.31095414895277756,,4.104837725450705,5.397249148442195,4.41432105577909,4.192078113555908
954,banana,easy,9,475,0.2770887439449628,,4.182052339826312,5.404500166575114,4.517650842666626,4.271107355753581
954,banana,easy,10,525,0.24964594592650732,,4.256490249718937,5.411982258160909,4.62023138999939,4.368201931317647
954,banana,easy,11,575,0.21202080295636103,,4.329016365192748,5.424734188960149,4.708646224095271,4.51116602237408
954,banana,easy,12,625,0.17645110686620077,,4.40781409506287,5.439440727233887,4.804401119550069,4.728992501894633
954,banana,easy,13,675,0.14838698964852554,,4.496097528344982,5.453629383674035,4.907020715566782,5.006821632385254
954,banana,easy,14,725,0.11671860702335835,,4.60768195773874,5.468047738075256,5.004706819852193,5.2605946858723955
954,banana,easy,15,775,0.08575909871321458,,4.75713783633578,5.479855097257174,5.113481668325571,5.414989398075984
954,banana,easy,16,825,0.047497983711461224,,4.924603291920253,5.487127701441447,5.210251013437907,5.481595436731975
954,banana,easy,17,875,0.034918176726653025,,5.075039904196184,5.491327835963323,5.289610092456524,5.504439830780029
954,banana,easy,18,925,0.0316591061030825,,5.181662571572121,5.493098735809326,5.353983720143636,5.511344114939372
954,banana,easy,19,975,0.04934733504286179,,5.2543093378727255,5.494145796849177,5.400331203754131,5.513981635753925
953,pineapple,easy,0,25,0.6405373903421255,,3.5964264506167107,5.438743994786189,3.8179002908559947,3.5420097020956187
953,pineapple,easy,1,75,0.6118829697370529,,3.633753847153413,5.4075751304626465,3.878484090169271,3.700943410396576
953,pineapple,easy,2,125,0.5695122159444369,,3.678890712968596,5.391664835122915,3.9475563122675967,3.7819941410651574
953,pineapple,easy,3,175,0.518162781993548,,3.7299041645157907,5.381083051363627,4.015241662661235,3.8510805567105613
953,pineapple,easy,4,225,0.46714755434256333,,3.7866194608447326,5.374509591322679,4.089645935938909,3.915978725139911
953,pineapple,easy,5,275,0.4176715537905693,,3.846699777813184,5.371919234593709,4.160959800084432,3.9813663959503174
953,pineapple,easy,6,325,0.37157880342923677,,3.9171346825557753,5.3730346239530125,4.2427951739384575,4.0514499224149265
953,pineapple,easy,7,375,0.33040116478999454,,3.9868553536278863,5.376821597417195,4.316260059674581,4.1267950137456255
953,pineapple,easy,8,425,0.2955822807091933,,4.063622582744767,5.383668312659631,4.397855648627648,4.206264312450703
953,pineapple,easy,9,475,0.26489828030268353,,4.142981720822198,5.396212577819824,4.4901355902353925,4.292766133944194
953,pineapple,easy,10,525,0.24043689916531244,,4.2159817431654245,5.408967892328898,4.582213799158732,4.392523090044658
953,pineapple,easy,11,575,0.2015891854579632,,4.297799188357133,5.424536118140588,4.6744783108051005,4.550592789283166
953,pineapple,easy,12,625,0.1498886855940024,,4.392359343667825,5.440542459487915,4.787868181864421,4.783849120140076
953,pineapple,easy,13,675,0.1055773261647958,,4.497021922698388,5.456629533034104,4.891658122722919,5.078843153440035
953,pineapple,easy,14,725,0.06690863550951083,,4.623614039449465,5.471775650978088,5.00116233030955,5.31329607963562
953,pineapple,easy,15,775,0.04587781644211365,,4.778683349326416,5.483731673314021,5.107025623321533,5.435699316171499
953,pineapple,easy,16,825,0.02484014971802632,,4.9439206804547995,5.491461555163066,5.204852064450582,5.485562602678935
953,pineapple,easy,17,875,0.018861552700400352,,5.08777963067149,5.496077060699463,5.291524960444524,5.5008583802443285
953,pineapple,easy,18,925,0.02801074180752039,,5.192891259988149,5.49809463818868,5.359077135721843,5.505715489387512
953,pineapple,easy,19,975,0.057523367496637196,,5.265223416653309,5.4987592697143555,5.406269256885235,5.507974587954008
957,pomegranate,easy,0,25,0.5973509091597337,,3.647679553909616,5.456379083486704,3.8491091361412635,3.562350529890794
957,pomegranate,easy,1,75,0.5678705622752508,,3.6972285580067403,5.427789211273193,3.9130595326423645,3.7197332978248596
957,pomegranate,easy,2,125,0.5289024343857398,,3.7471689955218803,5.411260861616868,3.9735997640169582,3.7999139382289004
957,pomegranate,easy,3,175,0.48206159224112827,,3.8000797881256965,5.397815744082133,4.033343990643819,3.8689818382263184
957,pomegranate,easy,4,225,0.4358840011633359,,3.8563593832346115,5.388334457690899,4.099122781019944,3.9335192350240855
957,pomegranate,easy,5,275,0.3937985723217328,,3.914674381415049,5.383183439572652,4.1703200340271,3.9962556759516397
957,pomegranate,easy,6,325,0.3577953301943265,,3.9754364500333974,5.382717462686392,4.238904109367957,4.057033098660982
957,pomegranate,easy,7,375,0.32125504811604816,,4.034796776516097,5.385868628819783,4.315825939178467,4.121080954869588
957,pomegranate,easy,8,425,0.2894102128652426,,4.095635899148145,5.390350781954252,4.390550466684195,4.194071439596323
957,pomegranate,easy,9,475,0.2551146447658539,,4.156574037103426,5.399240811665853,4.46290663878123,4.274039586385091
957,pomegranate,easy,10,525,0.22736052672068277,,4.2280628344132785,5.408444960912068,4.558332800865173,4.380061785380046
957,pomegranate,easy,11,575,0.19175152824475214,,4.313910398836974,5.42051887512207,4.671564542330229,4.542457360487718
957,pomegranate,easy,12,625,0.15410128235816956,,4.397712591148559,5.4355788230896,4.769777894020081,4.768492817878723
957,pomegranate,easy,13,675,0.11151584925559851,,4.506705921102356,5.451658909137432,4.887721795302171,5.054694872636062
957,pomegranate,easy,14,725,0.0686632702127099,,4.637166529539085,5.4671997626622515,5.012484550476074,5.2956124146779375
957,pomegranate,easy,15,775,0.04810330415001282,,4.786250111820935,5.479681125053992,5.112478329585149,5.429749232072097
957,pomegranate,easy,16,825,0.03153893739605943,,4.957385133419718,5.48783282438914,5.2151923179626465,5.487530946731567
957,pomegranate,easy,17,875,0.01958717892949398,,5.1084301707508795,5.492965918320876,5.30709956242488,5.50747930086576
957,pomegranate,easy,18,925,0.026095944922417402,,5.215349384006999,5.495307246843974,5.377840598424275,5.5134440660476685
957,pomegranate,easy,19,975,0.05917021173697252,,5.28417180789696,5.496219524970422,5.422755314753606,5.514966341165396
945,bell pepper,easy,0,25,0.6593331419504606,,3.5957075599785693,5.451502139751728,3.7567937190716085,3.544941333624033
945,bell pepper,easy,1,75,0.6323901663223902,,3.6430011799647697,5.422180732091268,3.809441387653351,3.700603663921356
945,bell pepper,easy,2,125,0.5952184888032767,,3.6964033131416034,5.406548353341909,3.879824234889104,3.7806248114659238
945,bell pepper,easy,3,175,0.5520692666371664,,3.7533078711657297,5.395510117212932,3.950803260008494,3.848141352335612
945,bell pepper,easy,4,225,0.506901706640537,,3.8142395530428206,5.389586705427903,4.021542200675378,3.913327767298772
945,bell pepper,easy,5,275,0.45878344774246216,,3.8846289416154227,5.386435230573018,4.108761111895244,3.9805362621943154
945,bell pepper,easy,6,325,0.41672778588074905,,3.9490221221368387,5.387163125551664,4.187915251805232,4.044027438530555
945,bell pepper,easy,7,375,0.3795504743854205,,4.016005062985988,5.38934866587321,4.265345533688863,4.112890005111694
945,bell pepper,easy,8,425,0.3457969587582808,,4.087766656181315,5.3938679328331585,4.35858521094689,4.186221709618201
945,bell pepper,easy,9,475,0.31275358547767,,4.167964056489014,5.401652971903483,4.464774966239929,4.2759478489557905
945,bell pepper,easy,10,525,0.2802029177546501,,4.23830307984636,5.4113147258758545,4.556032617886861,4.380800207455953
945,bell pepper,easy,11,575,0.24292766933257764,,4.310069151632079,5.424758397615873,4.64640133197491,4.527342282808744
945,bell pepper,easy,12,625,0.19700240467985472,,4.40377635295902,5.438155849774678,4.76473331451416,4.749648650487264
945,bell pepper,easy,13,675,0.1641385142619793,,4.507478072093083,5.45275435080895,4.881904161893404,5.033436628488394
945,bell pepper,easy,14,725,0.12214786435166995,,4.627812523217428,5.466463049252828,4.985339323679606,5.277252634366353
945,bell pepper,easy,15,775,0.07247894142682736,,4.775684137920757,5.47724855863131,5.085855300609882,5.421695525829609
945,bell pepper,easy,16,825,0.04793111545344194,,4.941160808006923,5.4850713809331255,5.1826382875442505,5.483641266822815
945,bell pepper,easy,17,875,0.028406177145930436,,5.08954863692378,5.488833427429199,5.270677749927227,5.504570594200721
945,bell pepper,easy,18,925,0.030134776917596657,,5.199664192540305,5.490097681681315,5.346247712771098,5.511338671048482
945,bell pepper,easy,19,975,0.05467256359182871,,5.2731342158474765,5.491314117725079,5.399616058056171,5.514168189122127
937,broccoli,easy,0,25,0.6056082753034738,,3.6493023922155197,5.446205836076003,3.8180582523345947,3.5792519679436317
937,broccoli,easy,1,75,0.5762069423993429,,3.7059192661018603,5.4157023429870605,3.893818974494934,3.7434553503990173
937,broccoli,easy,2,125,0.5357877657963679,,3.7637814551919364,5.400078149942251,3.971634424649752,3.8237235179314246
937,broccoli,easy,3,175,0.4904378006855647,,3.8237691301675074,5.39106814066569,4.050426642100017,3.8934197227160134
937,broccoli,easy,4,225,0.446316123008728,,3.8830488176791227,5.386692670675425,4.126319775214562,3.9549148632929874
937,broccoli,easy,5,275,0.40538782874743146,,3.941306256112598,5.384708603223165,4.201534986495972,4.01265549659729
937,broccoli,easy,6,325,0.3637930338199322,,3.9955941533649364,5.38752478819627,4.275527550623967,4.068354166471041
937,broccoli,easy,7,375,0.3260738228758176,,4.045682824793316,5.391684373219808,4.336931149164836,4.1281793514887495
937,broccoli,easy,8,425,0.2892409127492171,,4.107226469687053,5.397307322575496,4.403846080486591,4.198752439939058
937,broccoli,easy,9,475,0.25233254084984463,,4.174863570857615,5.405955712000529,4.484009265899658,4.28447163105011
937,broccoli,easy,10,525,0.21282817174990973,,4.251162009934585,5.414591113726298,4.583120028177897,4.391721328099568
937,broccoli,easy,11,575,0.18446439848496363,,4.323176182888366,5.42621792279757,4.673138178311861,4.540610533494216
937,broccoli,easy,12,625,0.14042171028753123,,4.411482944729782,5.439920465151469,4.784401019414266,4.77393106619517
937,broccoli,easy,13,675,0.09750428509253722,,4.512572085136896,5.453316688537598,4.885071350977971,5.062331969921406
937,broccoli,easy,14,725,0.06483871055146058,,4.624427820245425,5.466956416765849,4.9679973522822065,5.29882029692332
937,broccoli,easy,15,775,0.035124579874368816,,4.777411828329275,5.478639345902663,5.064793256612925,5.433060352618877
937,broccoli,easy,16,825,0.021306551682452362,,4.948028225274313,5.486891071001689,5.160993218421936,5.48768937587738
937,broccoli,easy,17,875,0.020375300342073806,,5.097285032927335,5.4906816849341755,5.255641497098482,5.502863957331731
937,broccoli,easy,18,925,0.024882055974255007,,5.2082265218098955,5.492501378059387,5.342707872390747,5.508888681729634
937,broccoli,easy,19,975,0.04870360688521312,,5.27949308170067,5.493126685802753,5.398901315835806,5.511964321136475
988,acorn,easy,0,25,0.6410942719532893,,3.6430689764546824,5.446070707761324,3.8309912498180685,3.587565990594717
988,acorn,easy,1,75,0.613289882739385,,3.7003739039812764,5.415281732877095,3.9068180322647095,3.7460438211758933
988,acorn,easy,2,125,0.5738661518463721,,3.761824631428981,5.399151178506704,3.988286385169396,3.8326081312619724
988,acorn,easy,3,175,0.5293854971726736,,3.82887208036014,5.388984680175781,4.074150443077087,3.903401950995127
988,acorn,easy,4,225,0.4829623974286593,,3.8964296369762206,5.383800029754639,4.159015508798452,3.9683160231663632
988,acorn,easy,5,275,0.4383688420057297,,3.961845390498638,5.382380366325378,4.244161287943522,4.02971879641215
988,acorn,easy,6,325,0.394258962227748,,4.029028870574721,5.384325430943416,4.324538120856652,4.095646784855769
988,acorn,easy,7,375,0.35861193885405857,,4.08937057072208,5.388699571291606,4.3986302216847735,4.155290087064107
988,acorn,easy,8,425,0.32584222234212434,,4.152421175778568,5.395254795367901,4.477532680218037,4.222956217252291
988,acorn,easy,9,475,0.29213989277680713,,4.2189132035488175,5.404377301534017,4.555501818656921,4.3043850262959795
988,acorn,easy,10,525,0.2611864320933819,,4.289977649138088,5.414140462875366,4.647100806236267,4.409558296203613
988,acorn,easy,11,575,0.22209142836240622,,4.36959596485882,5.426339186154879,4.746847886305589,4.564829606276292
988,acorn,easy,12,625,0.17936445524295172,,4.449445050741946,5.4411780834198,4.844061255455017,4.783029119173686
988,acorn,easy,13,675,0.12388030095742299,,4.551456787429013,5.4552190487201395,4.955551404219407,5.066791130946233
988,acorn,easy,14,725,0.07479615168025096,,4.671056963503361,5.468814969062805,5.051920215288798,5.3064753611882525
988,acorn,easy,15,775,0.05385750216933397,,4.816779003038511,5.480406907888559,5.138060533083403,5.436861111567571
988,acorn,easy,16,825,0.033498901718606554,,4.978581177336829,5.488927443822225,5.223236481348674,5.490243713061015
988,acorn,easy,17,875,0.021118663967801973,,5.119646184392028,5.493436519916241,5.304440241593581,5.506409351642315
988,acorn,easy,18,925,0.0265451370117565,,5.219800103278387,5.495600024859111,5.372811754544576,5.511293808619182
988,acorn,easy,19,975,0.05833542060393553,,5.286040811748295,5.496574731973501,5.420082862560566,5.512795815101037
985,daisy,easy,0,25,0.6587463204677289,,3.627495927470071,5.44406219629141,3.8355008088625393,3.5520546986506534
985,daisy,easy,1,75,0.6335000346104304,,3.68049986270212,5.41014285882314,3.8945414821306863,3.72335018714269
985,daisy,easy,2,125,0.5971416510068454,,3.728515162900254,5.391631309802715,3.9534518168522763,3.8027985646174502
985,daisy,easy,3,175,0.5609622697035471,,3.777053944411732,5.379084746042888,4.01517919699351,3.867678165435791
985,daisy,easy,4,225,0.5218970454656161,,3.825014194616905,5.370783365689791,4.073063080127422,3.926388612160316
985,daisy,easy,5,275,0.47853734840949375,,3.8710823275503654,5.365923802057902,4.122879544893901,3.98214191198349
985,daisy,easy,6,325,0.43230101695427525,,3.9142817163860406,5.364988033588116,4.171874596522405,4.0363898644080525
985,daisy,easy,7,375,0.38892574111620587,,3.9615631390895163,5.367190996805827,4.224988222122192,4.097125331560771
985,daisy,easy,8,425,0.3478511640658745,,4.01620229783949,5.37384766798753,4.281873116126428,4.163639105283297
985,daisy,easy,9,475,0.3139814535776774,,4.072514524062474,5.3832840124766035,4.345904390017192,4.236162980397542
985,daisy,easy,10,525,0.26604008426268894,,4.135345196440107,5.395022590955098,4.4174782037734985,4.337605714797974
985,daisy,easy,11,575,0.22605958237097815,,4.210814271326904,5.410042102520283,4.50242988879864,4.487213281484751
985,daisy,easy,12,625,0.18388638893763223,,4.302033248401823,5.426838119824727,4.609023491541545,4.719969034194946
985,daisy,easy,13,675,0.1349646896123886,,4.41797839972999,5.444215040940505,4.736270867861235,5.022735485663781
985,daisy,easy,14,725,0.08902544590334098,,4.540768651380426,5.461815396944682,4.841397086779277,5.277022202809651
985,daisy,easy,15,775,0.060598332434892654,,4.692525279390943,5.475991579202505,4.9599666228661174,5.419542385981633
985,daisy,easy,16,825,0.041481890715658665,,4.872142925148919,5.48444942633311,5.098079204559326,5.481966733932495
985,daisy,easy,17,875,0.03198210895061493,,5.034780376560085,5.489354867201585,5.222576691554143,5.503571143517127
985,daisy,easy,18,925,0.028179346428563196,,5.1569978303852535,5.492339173952739,5.323031981786092,5.512380599975586
985,daisy,easy,19,975,0.05547911301255226,,5.23731711605093,5.49351457449106,5.3831538787254924,5.515746263357309
574,golf ball,easy,0,25,0.6986104754301218,,3.6371233771135527,5.449718805459829,3.849706851519071,3.551554258053119
574,golf ball,easy,1,75,0.6755480418602625,,3.686308564174743,5.420464634895325,3.90926061073939,3.7166325449943542
574,golf ball,easy,2,125,0.6449975417210505,,3.732702563424687,5.406709927778977,3.9697159620431752,3.7961125557239237
574,golf ball,easy,3,175,0.6115053941806158,,3.777350371437414,5.398606101671855,4.025362849235535,3.8603570461273193
574,golf ball,easy,4,225,0.5769542776621305,,3.818076375094089,5.3945351747366095,4.075843737675593,3.918247021161593
574,golf ball,easy,5,275,0.5450466771920522,,3.8632283012072253,5.3927673896153765,4.132502635320027,3.9762502908706665
574,golf ball,easy,6,325,0.5127885800141555,,3.909465266453041,5.395336114443266,4.1803717246422405,4.035118103027344
574,golf ball,easy,7,375,0.47890033572912216,,3.9508502611092156,5.398905475934346,4.231613437334697,4.092325250307719
574,golf ball,easy,8,425,0.44905242782372695,,4.0057760414841415,5.404746935917781,4.293824049142691,4.160084394308237
574,golf ball,easy,9,475,0.4214819446206093,,4.06751747358413,5.412273446718852,4.369227846463521,4.238997499148051
574,golf ball,easy,10,525,0.3919716353217761,,4.137113914248489,5.420978267987569,4.445722301801045,4.335260311762492
574,golf ball,easy,11,575,0.35368030346356905,,4.214046514951265,5.4318910745474005,4.534687665792612,4.47759067095243
574,golf ball,easy,12,625,0.3211386874318123,,4.2972538102240785,5.445318063100179,4.625369628270467,4.690753817558289
574,golf ball,easy,13,675,0.2636294078368407,,4.405215769023686,5.458232402801514,4.743473309736985,4.979314437279334
574,golf ball,easy,14,725,0.1866228568057219,,4.537255010789349,5.472262144088745,4.872663338979085,5.25150986512502
574,golf ball,easy,15,775,0.13047565519809723,,4.6964933073127675,5.484739890465369,5.007040207202618,5.410757981813871
574,golf ball,easy,16,825,0.08817801003654797,,4.8735196476890925,5.4921131531397505,5.124843716621399,5.479370911916097
574,golf ball,easy,17,875,0.050855632298267804,,5.0376310237161395,5.496071998889629,5.226202634664682,5.504342335921067
574,golf ball,easy,18,925,0.038728601299226284,,5.158281904600916,5.497359871864319,5.310256004333496,5.5124237934748335
574,golf ball,easy,19,975,0.056501626108701415,,5.239192319440319,5.497759672311636,5.368873192713811,5.516787895789514
852,tennis ball,easy,0,25,0.7627637798969562,,3.681616810651925,5.442437612093412,3.9270023015829234,3.597285142311683
852,tennis ball,easy,1,75,0.7387490123510361,,3.732691739641485,5.409352461496989,3.984171986579895,3.7539970676104226
852,tennis ball,easy,2,125,0.7081261368898245,,3.777380398014089,5.39313452060406,4.03736767402062,3.8286482370816746
852,tennis ball,easy,3,175,0.6709242016077042,,3.8182840545972194,5.382915576299031,4.080561677614848,3.8907267252604165
852,tennis ball,easy,4,225,0.6330724587807288,,3.8576654002561677,5.377223124870887,4.117371192345252,3.9491648490612326
852,tennis ball,easy,5,275,0.5974162071943283,,3.9004522253360068,5.376290758450826,4.160183389981587,4.006577670574188
852,tennis ball,easy,6,325,0.5663259075238154,,3.9506706127098634,5.380026267125056,4.220715669485239,4.068716709430401
852,tennis ball,easy,7,375,0.5301102548837662,,4.000886698209104,5.3845321337382,4.273226022720337,4.131402492523193
852,tennis ball,easy,8,425,0.4985171648172232,,4.057437626870124,5.389557985159067,4.337675681480994,4.200601724477915
852,tennis ball,easy,9,475,0.45982636014620465,,4.1148797404908,5.398854573567708,4.407714406649272,4.276238600413005
852,tennis ball,easy,10,525,0.4258798286318779,,4.181370601412796,5.406958818435669,4.49181067943573,4.372398853302002
852,tennis ball,easy,11,575,0.37805636341755205,,4.262458258277767,5.4193674601041355,4.6016693482032185,4.516887738154485
852,tennis ball,easy,12,625,0.3253679970900218,,4.347321863330547,5.4339349667231245,4.70265519618988,4.738972028096517
852,tennis ball,easy,13,675,0.2689939301747542,,4.441692624773299,5.450068510495699,4.809209566849929,5.0219394610478325
852,tennis ball,easy,14,725,0.22038244952758154,,4.556572508953867,5.466044068336487,4.917677561442058,5.269053936004639
852,tennis ball,easy,15,775,0.15764367809662452,,4.699396175997598,5.479906375591572,5.022294374612661,5.417570407573994
852,tennis ball,easy,16,825,0.09601044344405334,,4.860614398405665,5.48867396513621,5.121951738993327,5.479677478472392
852,tennis ball,easy,17,875,0.05045777244063524,,5.024605842737051,5.494171252617469,5.2208548325758715,5.50442754305326
852,tennis ball,easy,18,925,0.038619292279084526,,5.145513027906417,5.496134082476298,5.302035689353943,5.513361851374309
852,tennis ball,easy,19,975,0.04677755758166313,,5.226749311436663,5.496622709127573,5.360352296095628,5.517050926501934
429,baseball,easy,0,25,0.6145483347085806,,3.6147055242742807,5.430515509385329,3.794086144520686,3.569353598814744
429,baseball,easy,1,75,0.5900105635325114,,3.6575492964614007,5.398334701855977,3.8380823135375977,3.7291492422421775
429,baseball,easy,2,125,0.5577293863663306,,3.6972042996804793,5.384648249699519,3.8886318023388204,3.8015210261711707
429,baseball,easy,3,175,0.5218689441680908,,3.7357370725699837,5.377906322479248,3.9408610264460244,3.8574090003967285
429,baseball,easy,4,225,0.48344460817483753,,3.780957025158536,5.375772146078257,3.996897477370042,3.9157286423903246
429,baseball,easy,5,275,0.444942906498909,,3.8236172784652034,5.376558820406596,4.058692216873169,3.970125655333201
